academic_title,active_country_id,adel,alt_first_names,alt_surnames,aph_id,clean_name,country_of_birth_id,creation_date,date_of_death,dob,family_status,first_name,gender,id,in_parlperiod,information_source,occupation,ortszusatz,party_id,place_of_birth,positions,prefix,religion,short_bio,surname,title,unique_id,year_of_birth
,2921044,,[''],['Martiny-Glotz'],,Martiny-Glotz,,,,,,,,82449,[11],from protocol scraping 11/023 PDF/SP: Frau Dr. Martiny-Glotz,,,110.0,,,,,,Martiny-Glotz,,,
,2921044,,[''],['Mechterheimer'],,Dr. Mechterheimer,,,,,,,,82450,[11],from protocol scraping 11/024 PDF/SP: Dr. Mechterheimer (GRÜNE),,,,,,,,,Mechterheimer,Dr.,,
,2921044,,[''],['Florian'],,Dr. Florian,,,,,,,,82451,[11],"from protocol scraping 11/026 PDF/SP: Dr. Florian, Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen",,,,,"[', Staatssekretär im Bundesministerium für das Postund Fernmeldewesen']",,,,Florian,Dr.,,
,2921044,,['Bitte'],['Her'],,Bitte Her,,,,,,Bitte,,82452,[11],"from protocol scraping 11/026 PDF/SP: Bitte schön, Herr Staatssekretär.
Gansel (SPD)",,,,,['r Staatssekretär. Gansel '],,,,Her,,,
Dr.,2921044,,['Daniela'],"['De Ridder', 'Ridder']",,Dr. Daniela De Ridder,2921044.0,,,1962-01-01,,Daniela,1.0,80567,"[18, 19]",MDB Stammdata,Unternehmensberaterin,,110.0,Kiel,['parliamentarian'],,,"Abitur am Königlichen Athenäum in Eupen (Belgien). Volontariat bei der Tageszeitung Grenz-Echo (Eupen/Belgien). Studium der Sozial- und Kommunikationswiss., Romanistik und Kunstpädagogik an der RWTH Aachen, am Institut Supérieur des Beaux Arts Saint Luc de Liège in Belgien und an der Georg-August-Univ. Göttingen; Promotion als Wirtschafts- und Sozialwissenschaftlerin Univ. Osnabrück. Redakteurin bei der Göttinger Woche. Wissenschaftl. Assistentin, Leiterin der Gleichstellungsbüros und hauptamtl. Gleichstellungsbeauftragte an den Universitäten Göttingen, Lüneburg, Osnabrück sowie an den Fachhochschulen Nordost-Niedersachsen (Lüneburg) und Osnabrück (einschließlich Campus Lingen); Projektleiterin bei einem Beratungsunternehmen in Gütersloh; seit 2012 freiberufliche Unternehmensberaterin. 1992 Eintritt in die SPD, 2008/11 Vors. der ASF im Landkreis Osnabrück, 2009/11 Beisitzerin im Kreisvorst. für den Landkreis Osnabrück, 2011 Landratskandidatin für SPD, Bündnis 90/Die Grünen und Bürgerforum Emlichheim im Landkreis Grafschaft Bentheim, 2011/14 SPD-Kreisvors. der Grafschaft Bentheim. Mitgl. der Arbeiterwohlfahrt (AWO), der Katholischen Arbeitnehmer-Bewegung (KAB), des Förderkreises der Städtischen Galerie Nordhorn, Mitgl. der Kunsthalle Lingen und des Meppener Kunstkreises. Auszeichnung der deutschsprachigen Gemeinschaft Belgiens, Promotionspreis von Arbeit und Leben. - MdB seit Okt. 2013.",De Ridder,Dr.,,1962.0
,2921044,,['Andreas'],['Rimkus'],,Andreas Rimkus,2921044.0,,,1962-01-01,,Andreas,2.0,80568,"[18, 19]",MDB Stammdata,Elektromeister in der Energiewirtschaft,,110.0,Düsseldorf,['parliamentarian'],,,"Fachoberschulreife 1979. Berufsausbildung, 1983 Energieanlagenelektroniker. 1983/84 Wehrdienst. Qualitätsmanager Netze, seit 1979 bei den Stadtwerken Düsseldorf. 1998 Eintritt in die SPD, 2007/11 stellv. Vors. SPD Düsseldorf, seit April 2011 Vors. der SPD Düsseldorf, seit 2012 Mitgl. Landesvorst. NRWSPD. 2009/13 Ratsmitgl. in Düsseldorf. Mitgl. AWO, ver.di - Vertrauensmann, 2002/13 Betriebsrat der Stadtwerke Düsseldorf seit 2002, Mitgl. Friedrichstädter Reserve, Närrisch Welthus, Bilker Heimatfreunde, Martinsfreunde Bilk, Förderverein Bonifatius-Schule und Hulda-Pankok-Gesamtschule, Kleingartenverein An der Südbrücke, Mitgl. ASB Arbeiter-Samariter-Bund und Mitgl. Hospizverein Caritas Garath. Seit 2014 Mitgl. im parl. Beirat des Bundesverbandes Elektromobilität, seit 2014 Mitgl. im Aufsichtsrat der Flughafen Düsseldorf GmbH, seit 2015 Beisitzer im Vorst. des Dt. Mieterbundes NRW. - MdB seit Okt. 2013.

Betreuter Wahlkreis:
Wahlkreis 106 (Düsseldorf I)",Rimkus,,,1962.0
,2921044,,['Dennis'],['Rohde'],,Dennis Rohde,2921044.0,,,1986-01-01,,Dennis,2.0,80569,"[18, 19]",MDB Stammdata,Rechtsanwalt,,110.0,Oldenburg (Oldenburg),['parliamentarian'],,,"Abitur. 2006 Jura Studium in Hannover, 2010 Studium als Diplom-Jurist abgeschlossen, 2011/13 Referendariat, 2013 2. jur. Examen. Rechtsanwalt. Mitgl. der SPD seit 2002. Ratsherr der Gemeinde Wiefelstede, Ammerländer Kreistagsabgeordneter, Mitgl. der Verbandsversammlung der EWE. Mitgl. der Arbeiterwohlfahrt und des Gesamtvorstandes der AWO Weser-Ems, Mitgl. ver.di, SoVD, Verein Daheim statt Heim. - MdB seit Okt. 2013.",Rohde,,,1986.0
,2921044,,[''],['Kuhlwein.'],,Kuhlwein.,,,,,,,,82453,[11],from protocol scraping 11/027 PDF/SP: Kuhlwein. (SPD),,,110.0,,,,,,Kuhlwein.,,,
,2921044,,[''],['Verheugen:'],,Verheugen:,,,,,,,,82454,[11],from protocol scraping 11/027 PDF/SP: Verheugen: (SPD),,,,,,,,,Verheugen:,,,
,2921044,,[''],['Grünbeck:'],,Grünbeck:,,,,,,,,82455,[11],from protocol scraping 11/027 PDF/SP: Grünbeck: (FDP),,,,,,,,,Grünbeck:,,,
,2921044,,[''],['WeiB'],,WeiB (Kaiserslautern),,,,,,,,82456,[11],from protocol scraping 11/027 PDF/SP: WeiB (Kaiserslautern) (CDU/CSU),,Kaiserslautern,,,,,,,WeiB,,,
,2921044,,[''],['Marschewki'],,Marschewki,,,,,,,,82457,[11],from protocol scraping 11/028 PDF/SP: Marschewki,,,,,,,,,Marschewki,,,
,2921044,,['Susann'],['Rüthrich'],,Susann Rüthrich,2921044.0,,,1977-01-01,,Susann,1.0,80572,"[18, 19]",MDB Stammdata,"Politologin, Kinderbeauftragte der SPD-Bundestagsfraktion, Sprecherin der Arbeitsgruppe Strategien gegen Rechtsextremismus der SPD-Bundestagsfraktion",,110.0,Meißen/Sachsen,['parliamentarian'],,,"Abitur. Magisterabschluss Politikwissenschaft, Soziologie, Geschichte. Trainerin in der Jugend- und Erwachsenenbildung. Ehrenamtliche Tätigkeit beim Netzwerk für Demokratie und Courage (NDC); Projektmanagerin beim NDC für Berlin und Brandenburg; Geschäftsführerin und Projektleiterin beim NDC Sachsen. Mitgliedschaften: AWO, Gegen Vergessen - für Demokratie e. V., Buntes Radebeul e. V., Bürgerinitiative Hochwasser Nünchritz, Gewerkschaft Erziehung und Wissenschaft (GEW), Landesfrauenrat Sachsen e. V., stellv. Mitgl. Kuratorium der Bundeszentrale für politische Bildung. Mitgl. Falken, 1998/2000 Falken-Landesvors. Sachsen; 1996/2000 Juso-Landesvorstandsmitgl.; 1998/02 und wieder seit 2008 SPD-Landesvorstandsmitgl. Sachsen, 1999/02 stellv. SPD-Landesvors. Sachsen, seit 2010 SPD-Unterbezirksvors. Meißen. - MdB seit Okt. 2013; seit Feb. 2014 Kinderbeauftragte der SPD-Fraktion, seit Juni 2014 Sprecherin der AG Strategien gegen Rechtsextremismus der SPD-Fraktion, seit Nov. 2015 stellv. Vors. 3. Untersuchungsausschuss (Terrorgruppe NSU II).

Betreute Wahlkreise:
Wahlkreis 158 (Sächsische Schweiz - Osterzgebirge)
Wahlkreis 159 (Dresden I)
Wahlkreis 160 (Dresden II - Bautzen II)",Rüthrich,,,1977.0
,2921044,,[''],['Ing-Kansy'],,Dr. Ing-Kansy,,,,,,,,82470,[11],from protocol scraping 11/039 PDF/SP: Dr.-Ing- Kansy,,,,,,,,,Ing-Kansy,Dr.,,
,2921044,,[''],['MÜntefering'],,MÜntefering,,,,,,,,82471,[11],from protocol scraping 11/039 PDF/SP: MÜntefering,,,110.0,,,,,,MÜntefering,,,
,2921044,,['Weitere'],['\tBreuer'],,Weitere 	Breuer,,,,,,Weitere,,82472,[11],from protocol scraping 11/040 PDF/SP: Weitere Zurufe von der SPD –	Breuer,,,,,,,,,	Breuer,,,
,2921044,,[''],['Spart'],,Dr. Spart,,,,,,,,82473,[11],from protocol scraping 11/042 PDF/SP: Dr. Spart,,,110.0,,,,,,Spart,Dr.,,
,2921044,,[''],['Däbler-Gmelin'],,Däbler-Gmelin,,,,,,,,82474,[11],from protocol scraping 11/043 PDF/SP: Frau Dr. Däbler-Gmelin,,,110.0,,,,,,Däbler-Gmelin,,,
,2921044,,['Das'],['so.'],,Das so.,,,,,,Das,,82475,[11],from protocol scraping 11/043 PDF/SP: Das ist aber so.,,,110.0,,,,,,so.,,,
,2921044,,[''],['Jenniger'],,Dr. Jenniger,,,,,,,,82476,[11],from protocol scraping 11/046 PDF/SP: Präsident Dr. Jenniger,,,,,['Präsident'],,,,Jenniger,Dr.,,
,2921044,,[''],['Seibold'],,Seibold,,,,,,,,82477,[11],from protocol scraping 11/046 PDF/SP: Frau Seibold,,,,,,,,,Seibold,,,
,2921044,,[''],['.'],,.,,,,,,,,82478,[11],from protocol scraping 11/046 PDF/SP: 7. (wie schon erwähnt),,,,,,,,,.,,,
,2921044,,[''],['GRÜNE]'],,GRÜNE],,,,,,,,82479,[11],from protocol scraping 11/046 PDF/SP: Wüppesahl (GRÜNE],,,,,,,,,GRÜNE],,,
,2921044,,[''],['Breuel'],,Breuel,,,,,,,,82480,[11],from protocol scraping 11/047 PDF/SP: Minister Frau Breuel (Niedersachsen),,,,,['Minister '],,,,Breuel,,,
,2921044,,[''],['Posser'],,Dr. Posser,,,,,,,,82481,[11],from protocol scraping 11/047 PDF/SP: Minister Dr. Posser (Nordrhein-Westfalen),,,,,['Minister '],,,,Posser,Dr.,,
,2921044,,[''],['Conenberg'],,Conenberg,,,,,,,,82482,[11],from protocol scraping 11/047 PDF/SP: Vizepräsident Conenberg,,,,,['Vizepräsident'],,,,Conenberg,,,
,2921044,,['die'],['herzustellen.'],,die herzustellen.,,,,,,die,,82483,[11],from protocol scraping 11/047 PDF/SP: die notwendige Ruhe im Haus wieder herzustellen.,,,110.0,,,,,,herzustellen.,,,
,2921044,,['FDP'],['\tHeyenn'],,FDP 	Heyenn,,,,,,FDP,,82484,[11],from protocol scraping 11/048 PDF/SP: Beifall bei der FDP und der CDU/CSU –	Heyenn,,,110.0,,,,,,	Heyenn,,,
,2921044,,['FDP'],['\tSchluckebier'],,FDP 	Schluckebier,,,,,,FDP,,82485,[11],from protocol scraping 11/050 PDF/SP: Beifall bei der FDP und der CDU/CSU –	Schluckebier,,,110.0,,,,,,	Schluckebier,,,
,2921044,,[''],['Einert'],,Einert,,,,,,,,82486,[11],from protocol scraping 11/050 PDF/SP: Minister Einert (Nordrhein-Westfalen),,,,,['Minister '],,,,Einert,,,
,2921044,,['Bernd'],['Rützel'],,Bernd Rützel,2921044.0,,,1968-01-01,,Bernd,2.0,80573,"[18, 19]",MDB Stammdata,TOAR a.D. bei der Deutschen Bahn AG,,110.0,Gemünden a.Main,['parliamentarian'],,,"1983/87 Berufsausbildung zum Maschinenschlosser bei der Deutschen Bundesbahn, 1987/89 Ausbildung zum Werkmeister (mittlere technische Beamtenlaufbahn). 1996/98 Studium zum gehobenen technischen Dienst an der FH Karlsruhe Fachrichtung Maschinentechnik und Elektrotechnik. 1990/91 Werkmeister in Würzburg und Nürnberg. 1991/94 Vors. der Jugend- u. Auszubildendenvertretung beim Präsidenten der Bundesbahndirektion Nürnberg, 1994/95 stellv.  Betriebsratsvors. in Würzburg. 1998/99 Einkauf und Materialwirtschaft in Nürnberg, 1999/04 Lehrer für Wagen- und Bremstechnik und Verladeberater in Nürnberg, 2004/08 Gruppenleiter Technische Wagenbehandlung in Nürnberg, 2008/11 Leiter Planungsgrundlagen bei DB Schenker Rail in Frankfurt am Main, 2011/13 Leiter Infrastruktur und Leiter des Railport Darmstadt bei DB Schenker Rail in Frankfurt am Main. 1992 Eintritt in die SPD, 1992/96 Mitgl. SPD-Ortsverein Rieneck, seit 1996 Mitgl.  SPD-Ortsvorst. Gemünden, seit 2004 Mitgl. SPD-Kreisvorst., seit 2008 stellv. SPD-Kreisvors. und Stadtrat in Gemünden am Main, 2009/13 1. Vors. SPD-Ortsverein Gemünden, seit 2010 Mitgl. im SPD-Bezirksvorst. Unterfranken und SPD-Unterbezirksvors. Main-Spessart/Miltenberg, ab 2012 stellv. Vors. der Unterfranken-SPD, seit 2014 Vors.; 2012/14 Vors. der AfA Unterfranken. Seit 2014 Mitgl. Kreistag Main-Spessart. - MdB seit Okt. 2013.

Betreuter Wahlkreis:
Wahlkreis 251 (Würzburg)",Rützel,,,1968.0
,2921044,,['Johann'],['Saathoff'],,Johann Saathoff,2921044.0,,,1967-01-01,,Johann,2.0,80574,"[18, 19]",MDB Stammdata,Diplom-Verwaltungswirt (FH),,110.0,Emden,['parliamentarian'],,,"1987 Abitur am Johannes-Althuisius-Gymnasium in Emden. 1990/93 Bezirksregierung Weser-Ems, zuletzt Regierungsinspektor z. A., 1993/2000 Fachhochschule Ostfriesland, zuletzt Regierungsoberamtsrat. 2003/13 hauptamtlicher Bürgermeister der Gemeinde Krummhörn. Mitgl. Arbeiterwohlfahrt, ver.di, Sozialverband Deutschland. Mitgl. der SPD. - MdB seit Okt. 2013.",Saathoff,,,1967.0
Dr.,2921044,,['Nina'],['Scheer'],,Dr. Nina Scheer,2921044.0,,,1971-01-01,,Nina,1.0,80577,"[18, 19]",MDB Stammdata,Geschäftsführerin,,110.0,Berlin,['parliamentarian'],,,"Schulbesuch in Bonn, Abitur 1991. Musikstudium in Essen mit Hauptfach Violine, 1996 Künstlerische Abschlussprüfung (heutiges Diplom); Jurastudium in Bonn, erstes Staatsexamen 2001; Politikwissenschaftliche Promotion, 2008 Dr. rer.pol. in Leipzig. 1993/96 Violinistin am Folkwang Kammerorchester, 1996/04 freiberufliche Tätigkeit als Violinistin. 1997/02 Freie Mitarbeiterin der Zeitschrift für Neues Energierecht; 2006/07 Wissenschaftliche Mitarbeiterin des MdB Marco Bülow; 2007/13 Geschäftsführerin von UnternehmensGrün e. V., Bundesverband der grünen Wirtschaft. Seit 1987 Mitgl. der SPD, Mitgl. im SPD-Landesvorstand Schleswig-Holstein. - MdB seit Okt. 2013.",Scheer,Dr.,,1971.0
,2921044,,['Udo'],['Schiefner'],,Udo Schiefner,2921044.0,,,1959-01-01,,Udo,2.0,80578,"[18, 19]",MDB Stammdata,"Qualitätstechniker, Leiter Qualitätssicherheit",,110.0,Kempen,['parliamentarian'],,,"1974 Hauptschlussabschluss. Berufsgrundschuljahr für Chemie, Fachoberschulreife, Ausbildung zum Chemisch-Technischen Assistenten. Mitarbeiter in der Qualitätssicherung einer Mönchengladbacher Brauerei; währenddessen Fernstudium zum Qualitätssicherungstechniker an der Technischen Fachhochschule Berlin. Bis zum Mandatsantritt (Okt. 2013) Leiter der Qualitätssicherung der Mönchengladbacher Brauerei. 1975 Eintritt in die SPD, 1976/79 stellv. Vors. der JUSOS im Kreis Viersen, 1978/82 Mitgl. des Vorst. der SPD im Ortsverein Kempen, 1981/89 Vors. der SPD in St. Hubert, 1994/02 stellv. Vors. der SPD im Kreis Viersen und seit 2002 Vors., seit 2008 stellv. Vors. der SPD Niederrhein. 1983/09 Mitglied Rat der Stadt Kempen, 1984/90 Geschäftsführer der SPD-Ratsfraktion Kempen, 1990/09 Vors. der SPD-Fraktion im Rat der Stadt Kempen. Seit 2004 Mitgl. Kreistag Viersen, 2009/Dez. 2013 Vors. der Kreistagsfraktion. - MdB seit Okt. 2013.

Betreuter Wahlkreis:
Wahlkreis 108 (Neuss I)",Schiefner,,,1959.0
,2921044,,['Jana'],['Schimke'],,Jana Schimke,2921044.0,,,1979-01-01,,Jana,1.0,80579,"[18, 19]",MDB Stammdata,Politologin,,107.0,Cottbus,['parliamentarian'],,,"2002/06 Deutscher Bundestag, Tätigkeit für verschiedene Abgeordnete der CDU/CSU-Bundestagsfraktion. 2006/08 Haus & Grund Deutschland, 2008/13 BDA Bundesvereinigung der Deutschen  Arbeitgeberverbände Abteilung Arbeitsmarktpolitik. 2003 Eintritt in die CDU, seit 2014 stellv. Kreisvors. CDU Dahme-Spreewald, seit April 2015 stellv. Vors. der CDU Brandenburg, seit Juli 2015 Vors. Landesfachausschuss Artbeitsmarkt und Soziales der CDU Brandenburg, Mitgl. im Bundesfachausschuss Wirtschaft und Arbeit der CDU Deutschlands. Seit 2014 Mitgl. Präsidium DRK Brandenburg, seit 2014 Beiratsmitgl. Michels Kliniken, 2015 Mitgl. Kuratorium McDonalds Kinderhilfe Stiftung, seit Nov. 2016 Mitgl. Vorst. Heimatstiftung Museumsdorf Glashütte. - MdB seit Okt. 2013; Vors. Deutsch-Spanische Parlamentariergruppe, Vorstandsmitgl. im Parlamentskreis Mittelstand, Vors. der Kommission für ein modernes Arbeits- und Sozialrecht im Parlamentskreis Mittelstand.",Schimke,,,1979.0
,2921044,,['Heiko'],['Schmelzle'],,Heiko Schmelzle,2921044.0,,,1970-01-01,,Heiko,2.0,80581,[18],MDB Stammdata,Sparkassenbetriebswirt,,107.0,Westerstede,['parliamentarian'],,,,Schmelzle,,,1970.0
,2921044,,['Dagmar'],['Schmidt'],,Dagmar Schmidt (Wetzlar),2921044.0,,,1973-01-01,,Dagmar,1.0,80582,"[18, 19]",MDB Stammdata,Historikerin,Wetzlar,110.0,Gießen,['parliamentarian'],,,"Abitur an der Liebigschule in Gießen. Studium der Geschichte an der Justus-Liebig-Univ. Gießen. Abgeordnetenmitarbeiterin und wissenschaftliche Referentin, parlamentarische Referentin für Wirtschaft, Verkehr und Landesentwicklung im Wiesbadener Landtag. Mitgl. ver.di, IG Metall, AWO, Kinderschutzbund, Pro Asyl, Vors. der AWO Wetzlar. Seit dem 16. Lebensjahr Mitgl. der SPD, Engagement bei den Jusos, aktive Hochschulpolitik, Arbeit auf verschiedenen Ebenen der SPD, Mitgl. des Parteivorstands. 2009 Kandidatin der  die SPD im Lahn-Dill-Kreis für den Bundestag. - MdB seit Okt. 2013.",Schmidt,,,1973.0
,2921044,,['Gabriele'],['Schmidt'],,Gabriele Schmidt (Ühlingen),2921044.0,,,1956-01-01,,Gabriele,1.0,80583,[18],MDB Stammdata,Industriekauffrau,Ühlingen,107.0,Grafenhausen,['parliamentarian'],,,,Schmidt,,,1956.0
,2921044,,['Matthias'],['Schmidt'],,Matthias Schmidt (Berlin),2921044.0,,,1963-01-01,,Matthias,2.0,80584,[18],MDB Stammdata,Beamter,Berlin,110.0,Homberg,['parliamentarian'],,,,Schmidt,,,1963.0
,2921044,,['Willy'],['Brandt'],,Willy Brandt (Berlin),2921044.0,,1992-01-01,1913-01-01,,Willy,2.0,77093,"[1, 2, 4, 6, 7, 8, 9, 10, 11, 12]",MDB Stammdata,"Journalist, Ehrenvorsitzender der SPD",Berlin,110.0,Lübeck,"['parliamentarian', 'Bundeskanzler', 'Bundesminister Auswärtigen', 'Bundesminister .des Auswärtigen']",,,,Brandt,,,1913.0
Dr.,2921044,,['Klaus'],['Schütz'],,Klaus Schütz (Berlin),2921044.0,,2012-01-01,1926-01-01,,Klaus,2.0,78932,"[3, 4]",MDB Stammdata,Wissenschaftlicher Assistent,Berlin,110.0,Heidelberg,"['parliamentarian', 'Staatssekretär Auswärtigen Amts']",,,,Schütz,,,1926.0
,2921044,,[''],['Koschnik'],,Koschnik,,,,,,,,82522,[11],from protocol scraping 11/109 PDF/SP: Koschnik,,,110.0,,,,,,Koschnik,,,
,2921044,,[''],['Gester'],,Gester (Mainz),,,,,,,,82523,[11],from protocol scraping 11/109 PDF/SP: Gester,,Mainz,,,,,,,Gester,,,
,2921044,,[''],['Dauertshäuser'],,Dauertshäuser,,,,,,,,82524,[11],from protocol scraping 11/109 PDF/SP: Dauertshäuser,,,110.0,,,,,,Dauertshäuser,,,
Dr.,2921044,,['Karl'],['Weber'],,Dr. Karl Weber (Koblenz),2921044.0,,1985-01-01,1898-01-01,,Karl,2.0,79272,"[1, 2, 3, 4]",MDB Stammdata,"Rechtsanwalt, Justizrat",Koblenz,107.0,Arenberg bei Koblenz,"['parliamentarian', 'Bundesminister Justiz', 'Berichterstatter']",,,,Weber,Dr.,,1898.0
,2921044,,['Ursula'],['Schulte'],,Ursula Schulte,2921044.0,,,1952-01-01,,Ursula,1.0,80585,"[18, 19]",MDB Stammdata,Hausfrau,,110.0,Alstätte (jetzt Ahaus),['parliamentarian'],,,"Besuch der Volksschule in Lünten; Mittlere Reife am Werner-von-Siemens-Gymnasium in Gronau. Nach der mittleren Reife Familiengründung; etliche Jahre Tätigkeit im Verkauf von Damenoberbekleidung; Unterstützung, Versorgung und Pflege von Großeltern und Eltern bis 2011. Katholische Frauengemeinschaft; Arbeiterwohlfahrt; Gründungsmitglied des Kreisflüchtlingsrates Borken; Heimatverein Vreden-Lünten; Sportverein FC Vreden 52 e.V. Seit 1980 Mitglied der SPD; seit vielen Jahren stellvertretende Vorsitzende der SPD im Unterbezirk Borken; seit November 2012 Mitglied des Regionalvorstandes der SPD Westliches Westfalen;von 1984 bis 2004 Mitglied im Rat der Stadt Vreden; Ehrenratsfrau der Stadt Vreden; seit 1989 Mitglied des Kreistages Borken; 2004/13 Vorsitzende der SPD-Kreistagsfraktion. Mitgl. IG BCE. - MdB seit Okt. 2013.",Schulte,,,1952.0
,2921044,,['Kordula'],['Schulz-Asche'],,Kordula Schulz-Asche,2921044.0,,,1956-01-01,,Kordula,1.0,80586,"[18, 19]",MDB Stammdata,"Krankenschwester, Kommunikationswissenschaftlerin",,111.0,Berlin-Spandau,['parliamentarian'],,,"1975 Abitur. 1979 staatl. Krankenpflegeexamen, Studium Kommunikationswissenschaften, Politologie, Geschichte, 1988 Magister Artium, Freie Universität Berlin. 1988/91 freie Gutachterin Burkina Faso, 1992/94 Entwicklungshelferin des DED, Ruanda, 1994/2000 freie Gutachterin, Kenia, Deutschland, 2000/03 wissenschaftl. Mitarbeiterin, Projektkoordinatorin, GTZ Eschborn. Mitgl. BÜNDNIS 90/DIE GRÜNEN, Okt. 1978 Gründungsmitgl. der Alternativen Liste Berlin (jetzt BÜNDNIS 90/DIE GRÜNEN), seit 1998 Mitgl. Kreisverband Main-Taunus, 2000/09 Mitgl. Kreisvorst., 2001/03 Beisitzerin im Landesvorst. Hessen, Juli 2005/Dez. 2013 Landesvors. BÜNDNIS 90/DIE GRÜNEN. 1983/85 Mitgl. Abgeordnetenhaus Berlin, Fraktionsvors. MdL Hessen 2003/Okt. 2013, seit Okt. 2005 stellv. Fraktionsvors., Sprecherin für Demografischen Wandel, Gesundheit, Behindertenpolitik, Vors. Sozialpolitischer Ausschuss seit Febr. 2012, stellv. Vors. Enquetekommission Demographischer Wandel 2003/08 und der Enquetekommission Migration und Integration in Hessen seit Januar 2010. Seit 2011 Mitgl. Kreistag Main-Taunus-Kreis. Mitgl. ver.di. Mitgl. der 13., 14. und 15. Bundesversammlung. - MdB seit Okt. 2013.",Schulz-Asche,,,1956.0
Dr.,2921044,,['Klaus-Peter'],['Schulze'],,Dr. Klaus-Peter Schulze,2921044.0,,,1954-01-01,,Klaus-Peter,2.0,80587,"[18, 19]",MDB Stammdata,Diplom-Lehrer Biologie/Chemie,,107.0,Döbern,['parliamentarian'],,,"1961/73 Schulzeit in Spremberg, 1973 Abitur. 1973/75 Grundwehrdienst in Cottbus. 1975/79 Studium in Potsdam, Abschluss Diplomlehrer für Biologie und Chemie. 1979/82 Lehrer in Spremberg und im Kreisgebiet; 1982/85 Aspirantur an der Zentrale für Wasservogelforschung der DDR, Bearbeitung ethologischer Fragestellungen, anschließend Promotion. 1985/90 Leiter ""Station Junger Techniker und Naturforscher"" in Spremberg. Seit Juli 1990 Amtsleiter und Dezernent im Landratsamt Spremberg.
Seit 1993 Mitgl. der CDU. 1994/02 Beigeordneter des Landrates, Landkreis Spree-Neiße, 2002/13 Bürgermeister der Stadt Spremberg. - MdB seit Okt. 2013.",Schulze,Dr.,,1954.0
,2921044,,[''],['Skerpelis-Sperk'],,Skerpelis-Sperk,,,,,,,,82491,[11],from protocol scraping 11/064 PDF/SP: Frau Dr. Skerpelis-Sperk,,,110.0,,,,,,Skerpelis-Sperk,,,
,2921044,,[''],['Selling'],,Selling,,,,,,,,82492,[11],from protocol scraping 11/064 PDF/SP: Selling,,,,,,,,,Selling,,,
,2921044,,[''],['Stückten'],,Stückten,,,,,,,,82493,[11],from protocol scraping 11/068 PDF/SP: Vizepräsident Stückten,,,,,['Vizepräsident'],,,,Stückten,,,
,2921044,,[''],['Nobel'],,Dr. Nobel,,,,,,,,82494,[11],from protocol scraping 11/068 PDF/SP: Dr. Nobel,,,110.0,,,,,,Nobel,Dr.,,
,2921044,,[''],['Bramst-Rock'],,Bramst-Rock,,,,,,,,82495,[11],from protocol scraping 11/072 PDF/SP: Frau Bramst-Rock,,,,,,,,,Bramst-Rock,,,
,2921044,,[''],['Kißlinger'],,Kißlinger,,,,,,,,82496,[11],from protocol scraping 11/075 PDF/SP: Kißlinger (SPD),,,110.0,,,,,,Kißlinger,,,
,2921044,,[''],['Westsphal'],,Westsphal,,,,,,,,82497,[11],from protocol scraping 11/079 PDF/SP: Vizepräsident Westsphal,,,,,['Vizepräsident'],,,,Westsphal,,,
,2921044,,[''],['Steinhauser'],,Steinhauser,,,,,,,,82498,[11],from protocol scraping 11/080 PDF/SP: Frau Steinhauser,,,110.0,,,,,,Steinhauser,,,
,2921044,,['Lippelt'],['Hannover'],,Dr. Lippelt Hannover,,,,,,Lippelt,,82499,[11],from protocol scraping 11/081 PDF/SP: Dr. Lippelt Hannover,,,,,,,,,Hannover,Dr.,,
,2921044,,[''],['Stroetmann'],,Stroetmann,,,,,,,,82500,[11],"from protocol scraping 11/082 PDF/SP: Stroetmann, Staatssekretär im Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit",,,,,"[', Staatssekretär im Bundesministerium für Umwelt, Naturschutz und Reaktorsicherheit']",,,,Stroetmann,,,
,2921044,,[''],['BeckOberdorf'],,BeckOberdorf,,,,,,,,82501,[11],from protocol scraping 11/082 PDF/SP: Frau BeckOberdorf,,,,,,,,,BeckOberdorf,,,
,2921044,,"['\tNein,']",['Dreßler.'],,"Nein, Dreßler.",,,,,,"	Nein,",,82502,[11],"from protocol scraping 11/083 PDF/SP: –	Nein, nein, Herr Kollege Dreßler.",,,,,,,,,Dreßler.,,,
,2921044,,[''],['Hinksen'],,Hinksen,,,,,,,,82503,[11],from protocol scraping 11/083 PDF/SP: Hinksen,,,,,,,,,Hinksen,,,
,2921044,,[''],['Segall:'],,Segall:,,,,,,,,82504,[11],from protocol scraping 11/085 PDF/SP: Frau Dr. Segall: (FDP),,,,,,,,,Segall:,,,
,2921044,,[''],['Ehrenbeg'],,Dr. Ehrenbeg,,,,,,,,82505,[11],from protocol scraping 11/087 PDF/SP: Dr. Ehrenbeg,,,110.0,,,,,,Ehrenbeg,Dr.,,
,2921044,,[''],['Repnick'],,Repnick,,,,,,,,82506,[11],from protocol scraping 11/090 PDF/SP: Repnick,,,,,,,,,Repnick,,,
,2921044,,[''],['Hensken'],,Hensken,,,,,,,,82507,[11],from protocol scraping 11/091 PDF/SP: Hensken,,,,,,,,,Hensken,,,
